pt,symbol_idx,osf_idx,ia,iz,ctle_A,ctle_z,post_channel_raw,post_ctle,desired,bit_error,ctle_cnt,err_acc,ctle_train_done
8737,546,1,1,0,1.16666667e+00,5.00000000e+10,-3.01589353e-01,-3.37685946e-01,nan,nan,35,2.30403443e+01,0
8738,546,2,1,0,1.16666667e+00,5.00000000e+10,-3.25519812e-01,-3.63471193e-01,nan,nan,35,2.30403443e+01,0
8739,546,3,1,0,1.16666667e+00,5.00000000e+10,-3.48246561e-01,-3.87978735e-01,nan,nan,35,2.30403443e+01,0
8740,546,4,1,0,1.16666667e+00,5.00000000e+10,-3.69522219e-01,-4.10834085e-01,0.00000000e+00,4.10834085e-01,36,2.32091289e+01,0
8741,546,5,1,0,1.16666667e+00,5.00000000e+10,-3.89135241e-01,-4.31704794e-01,nan,nan,36,2.32091289e+01,0
8742,546,6,1,0,1.16666667e+00,5.00000000e+10,-4.06916394e-01,-4.50318980e-01,nan,nan,36,2.32091289e+01,0
8743,546,7,1,0,1.16666667e+00,5.00000000e+10,-4.22740738e-01,-4.66476631e-01,nan,nan,36,2.32091289e+01,0
8744,546,8,1,0,1.16666667e+00,5.00000000e+10,-4.36524915e-01,-4.80053189e-01,nan,nan,36,2.32091289e+01,0
8745,546,9,1,0,1.16666667e+00,5.00000000e+10,-4.48220120e-01,-4.90995409e-01,nan,nan,36,2.32091289e+01,0
8746,546,10,1,0,1.16666667e+00,5.00000000e+10,-4.57801505e-01,-4.99310108e-01,nan,nan,36,2.32091289e+01,0
8747,546,11,1,0,1.16666667e+00,5.00000000e+10,-4.65255226e-01,-5.05047013e-01,nan,nan,36,2.32091289e+01,0
8748,546,12,1,0,1.16666667e+00,5.00000000e+10,-4.70564582e-01,-5.08277525e-01,nan,nan,36,2.32091289e+01,0
8749,546,13,1,0,1.16666667e+00,5.00000000e+10,-4.73696879e-01,-5.09071664e-01,nan,nan,36,2.32091289e+01,0
8750,546,14,1,0,1.16666667e+00,5.00000000e+10,-4.74592661e-01,-5.07475738e-01,nan,nan,36,2.32091289e+01,0
8751,546,15,1,0,1.16666667e+00,5.00000000e+10,-4.73158761e-01,-5.03493312e-01,nan,nan,36,2.32091289e+01,0
8752,547,0,1,0,1.16666667e+00,5.00000000e+10,-4.69266363e-01,-4.97071851e-01,nan,nan,36,2.32091289e+01,0
8753,547,1,1,0,1.16666667e+00,5.00000000e+10,-4.62754808e-01,-4.88096938e-01,nan,nan,36,2.32091289e+01,0
8754,547,2,1,0,1.16666667e+00,5.00000000e+10,-4.53441363e-01,-4.76395342e-01,nan,nan,36,2.32091289e+01,0
8755,547,3,1,0,1.16666667e+00,5.00000000e+10,-4.41136613e-01,-4.61747382e-01,nan,nan,36,2.32091289e+01,0
8756,547,4,1,0,1.16666667e+00,5.00000000e+10,-4.25664540e-01,-4.43908147e-01,-1.00000000e+00,-5.56091853e-01,37,2.35183671e+01,0
8757,547,5,1,0,1.16666667e+00,5.00000000e+10,-4.06885872e-01,-4.22636251e-01,nan,nan,37,2.35183671e+01,0
8758,547,6,1,0,1.16666667e+00,5.00000000e+10,-3.84722852e-01,-3.97727993e-01,nan,nan,37,2.35183671e+01,0
8759,547,7,1,0,1.16666667e+00,5.00000000e+10,-3.59183302e-01,-3.69054120e-01,nan,nan,37,2.35183671e+01,0
8760,547,8,1,0,1.16666667e+00,5.00000000e+10,-3.30381773e-01,-3.36595981e-01,nan,nan,37,2.35183671e+01,0
8761,547,9,1,0,1.16666667e+00,5.00000000e+10,-2.98555654e-01,-3.00477659e-01,nan,nan,37,2.35183671e+01,0
8762,547,10,1,0,1.16666667e+00,5.00000000e+10,-2.64074370e-01,-2.60990825e-01,nan,nan,37,2.35183671e+01,0
8763,547,11,1,0,1.16666667e+00,5.00000000e+10,-2.27440285e-01,-2.18609438e-01,nan,nan,37,2.35183671e+01,0
8764,547,12,1,0,1.16666667e+00,5.00000000e+10,-1.89280473e-01,-1.73992109e-01,nan,nan,37,2.35183671e+01,0
8765,547,13,1,0,1.16666667e+00,5.00000000e+10,-1.50329220e-01,-1.27970868e-01,nan,nan,37,2.35183671e+01,0
8766,547,14,1,0,1.16666667e+00,5.00000000e+10,-1.11356824e-01,-8.15195530e-02,nan,nan,37,2.35183671e+01,0
8767,547,15,1,0,1.16666667e+00,5.00000000e+10,-7.32752729e-02,-3.57165729e-02,nan,nan,37,2.35183671e+01,0
8768,548,0,1,0,1.16666667e+00,5.00000000e+10,-3.69034341e-02,8.29556710e-03,nan,nan,37,2.35183671e+01,0
8769,548,1,1,0,1.16666667e+00,5.00000000e+10,-3.12691887e-03,4.93664876e-02,nan,nan,37,2.35183671e+01,0
8770,548,2,1,0,1.16666667e+00,5.00000000e+10,2.72876840e-02,8.63921935e-02,nan,nan,37,2.35183671e+01,0
8771,548,3,1,0,1.16666667e+00,5.00000000e+10,5.36895118e-02,1.18376217e-01,nan,nan,37,2.35183671e+01,0
8772,548,4,1,0,1.16666667e+00,5.00000000e+10,7.55782403e-02,1.44497639e-01,-1.00000000e+00,-1.14449764e+00,38,2.48282419e+01,0
8773,548,5,1,0,1.16666667e+00,5.00000000e+10,9.26309923e-02,1.64164752e-01,nan,nan,38,2.48282419e+01,0
8774,548,6,1,0,1.16666667e+00,5.00000000e+10,1.04719334e-01,1.77053024e-01,nan,nan,38,2.48282419e+01,0
8775,548,7,1,0,1.16666667e+00,5.00000000e+10,1.11915018e-01,1.83126330e-01,nan,nan,38,2.48282419e+01,0
8776,548,8,1,0,1.16666667e+00,5.00000000e+10,1.14483931e-01,1.82640720e-01,nan,nan,38,2.48282419e+01,0
8777,548,9,1,0,1.16666667e+00,5.00000000e+10,1.12868529e-01,1.76130534e-01,nan,nan,38,2.48282419e+01,0
8778,548,10,1,0,1.16666667e+00,5.00000000e+10,1.07659892e-01,1.64377617e-01,nan,nan,38,2.48282419e+01,0
8779,548,11,1,0,1.16666667e+00,5.00000000e+10,9.95612602e-02,1.48365421e-01,nan,nan,38,2.48282419e+01,0
8780,548,12,1,0,1.16666667e+00,5.00000000e+10,8.93455444e-02,1.29220887e-01,nan,nan,38,2.48282419e+01,0
8781,548,13,1,0,1.16666667e+00,5.00000000e+10,7.78097159e-02,1.08147954e-01,nan,nan,38,2.48282419e+01,0
8782,548,14,1,0,1.16666667e+00,5.00000000e+10,6.57066813e-02,8.63539408e-02,nan,nan,38,2.48282419e+01,0
8783,548,15,1,0,1.16666667e+00,5.00000000e+10,5.37723827e-02,6.49805584e-02,nan,nan,38,2.48282419e+01,0
8784,549,0,1,0,1.16666667e+00,5.00000000e+10,4.26174844e-02,4.50483326e-02,nan,nan,38,2.48282419e+01,0
8785,549,1,1,0,1.16666667e+00,5.00000000e+10,3.27235047e-02,2.74036467e-02,nan,nan,38,2.48282419e+01,0
8786,549,2,1,0,1.16666667e+00,5.00000000e+10,2.44244166e-02,1.26732321e-02,nan,nan,38,2.48282419e+01,0
8787,549,3,1,0,1.16666667e+00,5.00000000e+10,1.78991390e-02,1.23811733e-03,nan,nan,38,2.48282419e+01,0
8788,549,4,1,0,1.16666667e+00,5.00000000e+10,1.31750138e-02,-6.77310100e-03,1.00000000e+00,1.00677310e+00,39,2.58418340e+01,0
8789,549,5,1,0,1.16666667e+00,5.00000000e+10,1.01415450e-02,-1.14728297e-02,nan,nan,39,2.58418340e+01,0
8790,549,6,1,0,1.16666667e+00,5.00000000e+10,8.57292649e-03,-1.31869208e-02,nan,nan,39,2.58418340e+01,0
8791,549,7,1,0,1.16666667e+00,5.00000000e+10,8.15726964e-03,-1.24138226e-02,nan,nan,39,2.58418340e+01,0
8792,549,8,1,0,1.16666667e+00,5.00000000e+10,8.53000713e-03,-9.77399964e-03,nan,nan,39,2.58418340e+01,0
8793,549,9,1,0,1.16666667e+00,5.00000000e+10,9.30872536e-03,-5.95373064e-03,nan,nan,39,2.58418340e+01,0
8794,549,10,1,0,1.16666667e+00,5.00000000e+10,1.01266803e-02,-1.64767447e-03,nan,nan,39,2.58418340e+01,0
8795,549,11,1,0,1.16666667e+00,5.00000000e+10,1.06624755e-02,2.49544045e-03,nan,nan,39,2.58418340e+01,0
8796,549,12,1,0,1.16666667e+00,5.00000000e+10,1.06638023e-02,5.92002866e-03,nan,nan,39,2.58418340e+01,0
8797,549,13,1,0,1.16666667e+00,5.00000000e+10,9.96372219e-03,8.20047947e-03,nan,nan,39,2.58418340e+01,0
8798,549,14,1,0,1.16666667e+00,5.00000000e+10,8.46614103e-03,9.06202018e-03,nan,nan,39,2.58418340e+01,0
8799,549,15,1,0,1.16666667e+00,5.00000000e+10,6.21502448e-03,8.39131358e-03,nan,nan,39,2.58418340e+01,0
8800,550,0,1,0,1.16666667e+00,5.00000000e+10,3.26211217e-03,6.23320954e-03,nan,nan,39,2.58418340e+01,0
8801,550,1,1,0,1.16666667e+00,5.00000000e+10,-1.70383393e-04,2.77444269e-03,nan,nan,39,2.58418340e+01,0
8802,550,2,1,0,1.16666667e+00,5.00000000e+10,-3.85274867e-03,-1.67082428e-03,nan,nan,39,2.58418340e+01,0
8803,550,3,1,0,1.16666667e+00,5.00000000e+10,-7.52701069e-03,-6.69321159e-03,nan,nan,39,2.58418340e+01,0
8804,550,4,1,0,1.16666667e+00,5.00000000e+10,-1.09301927e-02,-1.18375762e-02,0.00000000e+00,1.18375762e-02,40,2.58419741e+01,0
8805,550,5,1,0,1.16666667e+00,5.00000000e+10,-1.38159008e-02,-1.66478887e-02,nan,nan,40,2.58419741e+01,0
8806,550,6,1,0,1.16666667e+00,5.00000000e+10,-1.59723094e-02,-2.07056900e-02,nan,nan,40,2.58419741e+01,0
8807,550,7,1,0,1.16666667e+00,5.00000000e+10,-1.72350432e-02,-2.36605849e-02,nan,nan,40,2.58419741e+01,0
8808,550,8,1,0,1.16666667e+00,5.00000000e+10,-1.74940145e-02,-2.52514146e-02,nan,nan,40,2.58419741e+01,0
8809,550,9,1,0,1.16666667e+00,5.00000000e+10,-1.66939010e-02,-2.53171377e-02,nan,nan,40,2.58419741e+01,0
8810,550,10,1,0,1.16666667e+00,5.00000000e+10,-1.48286010e-02,-2.37971082e-02,nan,nan,40,2.58419741e+01,0
8811,550,11,1,0,1.16666667e+00,5.00000000e+10,-1.19305956e-02,-2.07212918e-02,nan,nan,40,2.58419741e+01,0
8812,550,12,1,0,1.16666667e+00,5.00000000e+10,-8.05665245e-03,-1.61918685e-02,nan,nan,40,2.58419741e+01,0
8813,550,13,1,0,1.16666667e+00,5.00000000e+10,-3.27164995e-03,-1.03584867e-02,nan,nan,40,2.58419741e+01,0
8814,550,14,1,0,1.16666667e+00,5.00000000e+10,2.36752031e-03,-3.39004309e-03,nan,nan,40,2.58419741e+01,0
8815,550,15,1,0,1.16666667e+00,5.00000000e+10,8.82604099e-03,4.55381188e-03,nan,nan,40,2.58419741e+01,0
8816,551,0,1,0,1.16666667e+00,5.00000000e+10,1.61277191e-02,1.33520264e-02,nan,nan,40,2.58419741e+01,0
8817,551,1,1,0,1.16666667e+00,5.00000000e+10,2.42837959e-02,2.29420800e-02,nan,nan,40,2.58419741e+01,0
8818,551,2,1,0,1.16666667e+00,5.00000000e+10,3.33640614e-02,3.33224852e-02,nan,nan,40,2.58419741e+01,0
8819,551,3,1,0,1.16666667e+00,5.00000000e+10,4.34686428e-02,4.45524498e-02,nan,nan,40,2.58419741e+01,0
8820,551,4,1,0,1.16666667e+00,5.00000000e+10,5.47158638e-02,5.67490148e-02,0.00000000e+00,-5.67490148e-02,41,2.58451946e+01,0
8821,551,5,1,0,1.16666667e+00,5.00000000e+10,6.72254248e-02,7.00726124e-02,nan,nan,41,2.58451946e+01,0
8822,551,6,1,0,1.16666667e+00,5.00000000e+10,8.10984139e-02,8.47031053e-02,nan,nan,41,2.58451946e+01,0
8823,551,7,1,0,1.16666667e+00,5.00000000e+10,9.63960414e-02,1.00809331e-01,nan,nan,41,2.58451946e+01,0
8824,551,8,1,0,1.16666667e+00,5.00000000e+10,1.13119196e-01,1.18515655e-01,nan,nan,41,2.58451946e+01,0
8825,551,9,1,0,1.16666667e+00,5.00000000e+10,1.31190940e-01,1.37869171e-01,nan,nan,41,2.58451946e+01,0
8826,551,10,1,0,1.16666667e+00,5.00000000e+10,1.50443872e-01,1.58811087e-01,nan,nan,41,2.58451946e+01,0
8827,551,11,1,0,1.16666667e+00,5.00000000e+10,1.70613923e-01,1.81155416e-01,nan,nan,41,2.58451946e+01,0
8828,551,12,1,0,1.16666667e+00,5.00000000e+10,1.91341627e-01,2.04577509e-01,nan,nan,41,2.58451946e+01,0
8829,551,13,1,0,1.16666667e+00,5.00000000e+10,2.12181265e-01,2.28614104e-01,nan,nan,41,2.58451946e+01,0
8830,551,14,1,0,1.16666667e+00,5.00000000e+10,2.32617621e-01,2.52675593e-01,nan,nan,41,2.58451946e+01,0
8831,551,15,1,0,1.16666667e+00,5.00000000e+10,2.52089373e-01,2.76070133e-01,nan,nan,41,2.58451946e+01,0
8832,552,0,1,0,1.16666667e+00,5.00000000e+10,2.70043755e-01,2.98041928e-01,nan,nan,41,2.58451946e+01,0
8833,552,1,1,0,1.16666667e+00,5.00000000e+10,2.85891557e-01,3.17813891e-01,nan,nan,41,2.58451946e+01,0
8834,552,2,1,0,1.16666667e+00,5.00000000e+10,2.99110953e-01,3.34625734e-01,nan,nan,41,2.58451946e+01,0
8835,552,3,1,0,1.16666667e+00,5.00000000e+10,3.09256232e-01,3.47779853e-01,nan,nan,41,2.58451946e+01,0
8836,552,4,1,0,1.16666667e+00,5.00000000e+10,3.15984015e-01,3.56691854e-01,0.00000000e+00,-3.56691854e-01,42,2.59724237e+01,0
8837,552,5,1,0,1.16666667e+00,5.00000000e+10,3.19073060e-01,3.60932362e-01,nan,nan,42,2.59724237e+01,0
8838,552,6,1,0,1.16666667e+00,5.00000000e+10,3.18436032e-01,3.60257319e-01,nan,nan,42,2.59724237e+01,0
8839,552,7,1,0,1.16666667e+00,5.00000000e+10,3.14122207e-01,3.54624883e-01,nan,nan,42,2.59724237e+01,0
8840,552,8,1,0,1.16666667e+00,5.00000000e+10,3.06310837e-01,3.44197861e-01,nan,nan,42,2.59724237e+01,0
8841,552,9,1,0,1.16666667e+00,5.00000000e+10,2.95295654e-01,3.29331571e-01,nan,nan,42,2.59724237e+01,0
8842,552,10,1,0,1.16666667e+00,5.00000000e+10,2.81461727e-01,3.10548042e-01,nan,nan,42,2.59724237e+01,0
8843,552,11,1,0,1.16666667e+00,5.00000000e+10,2.65256516e-01,2.88498506e-01,nan,nan,42,2.59724237e+01,0
8844,552,12,1,0,1.16666667e+00,5.00000000e+10,2.47157465e-01,2.63917104e-01,nan,nan,42,2.59724237e+01,0
8845,552,13,1,0,1.16666667e+00,5.00000000e+10,2.27638744e-01,2.37569441e-01,nan,nan,42,2.59724237e+01,0
8846,552,14,1,0,1.16666667e+00,5.00000000e+10,2.07162367e-01,2.10203383e-01,nan,nan,42,2.59724237e+01,0
8847,552,15,1,0,1.16666667e+00,5.00000000e+10,1.86081563e-01,1.82499414e-01,nan,nan,42,2.59724237e+01,0
8848,553,0,1,0,1.16666667e+00,5.00000000e+10,1.64639656e-01,1.55012947e-01,nan,nan,42,2.59724237e+01,0
8849,553,1,1,0,1.16666667e+00,5.00000000e+10,1.43086260e-01,1.28141925e-01,nan,nan,42,2.59724237e+01,0
8850,553,2,1,0,1.16666667e+00,5.00000000e+10,1.21530687e-01,1.02132406e-01,nan,nan,42,2.59724237e+01,0
8851,553,3,1,0,1.16666667e+00,5.00000000e+10,9.99910103e-02,7.70819562e-02,nan,nan,42,2.59724237e+01,0
8852,553,4,1,0,1.16666667e+00,5.00000000e+10,7.84082053e-02,5.29408489e-02,1.00000000e+00,9.47059151e-01,43,2.68693447e+01,0
8853,553,5,1,0,1.16666667e+00,5.00000000e+10,5.66675218e-02,2.95303332e-02,nan,nan,43,2.68693447e+01,0
8854,553,6,1,0,1.16666667e+00,5.00000000e+10,3.46251388e-02,6.57534888e-03,nan,nan,43,2.68693447e+01,0
8855,553,7,1,0,1.16666667e+00,5.00000000e+10,1.21377113e-02,-1.62524921e-02,nan,nan,43,2.68693447e+01,0
8856,553,8,1,0,1.16666667e+00,5.00000000e+10,-1.09078406e-02,-3.92864768e-02,nan,nan,43,2.68693447e+01,0
8857,553,9,1,0,1.16666667e+00,5.00000000e+10,-3.45669696e-02,-6.28158114e-02,nan,nan,43,2.68693447e+01,0
8858,553,10,1,0,1.16666667e+00,5.00000000e+10,-5.88150337e-02,-8.70406959e-02,nan,nan,43,2.68693447e+01,0
8859,553,11,1,0,1.16666667e+00,5.00000000e+10,-8.35317755e-02,-1.12035494e-01,nan,nan,43,2.68693447e+01,0
8860,553,12,1,0,1.16666667e+00,5.00000000e+10,-1.08494214e-01,-1.37723245e-01,nan,nan,43,2.68693447e+01,0
8861,553,13,1,0,1.16666667e+00,5.00000000e+10,-1.33378697e-01,-1.63863769e-01,nan,nan,43,2.68693447e+01,0
8862,553,14,1,0,1.16666667e+00,5.00000000e+10,-1.57794607e-01,-1.90059719e-01,nan,nan,43,2.68693447e+01,0
8863,553,15,1,0,1.16666667e+00,5.00000000e+10,-1.81234254e-01,-2.15773545e-01,nan,nan,43,2.68693447e+01,0
8864,554,0,1,0,1.16666667e+00,5.00000000e+10,-2.03170917e-01,-2.40349999e-01,nan,nan,43,2.68693447e+01,0
8865,554,1,1,0,1.16666667e+00,5.00000000e+10,-2.23065419e-01,-2.63056867e-01,nan,nan,43,2.68693447e+01,0
8866,554,2,1,0,1.16666667e+00,5.00000000e+10,-2.40399422e-01,-2.83139269e-01,nan,nan,43,2.68693447e+01,0
8867,554,3,1,0,1.16666667e+00,5.00000000e+10,-2.54708259e-01,-2.99874044e-01,nan,nan,43,2.68693447e+01,0
8868,554,4,1,0,1.16666667e+00,5.00000000e+10,-2.65610639e-01,-3.12621311e-01,0.00000000e+00,3.12621311e-01,44,2.69670768e+01,0
8869,554,5,1,0,1.16666667e+00,5.00000000e+10,-2.72832855e-01,-3.20870103e-01,nan,nan,44,2.69670768e+01,0
8870,554,6,1,0,1.16666667e+00,5.00000000e+10,-2.76225541e-01,-3.24274960e-01,nan,nan,44,2.69670768e+01,0
8871,554,7,1,0,1.16666667e+00,5.00000000e+10,-2.75771673e-01,-3.22680717e-01,nan,nan,44,2.69670768e+01,0
8872,554,8,1,0,1.16666667e+00,5.00000000e+10,-2.71585224e-01,-3.16133535e-01,nan,nan,44,2.69670768e+01,0
8873,554,9,1,0,1.16666667e+00,5.00000000e+10,-2.63900654e-01,-3.04877243e-01,nan,nan,44,2.69670768e+01,0
8874,554,10,1,0,1.16666667e+00,5.00000000e+10,-2.53054173e-01,-2.89335293e-01,nan,nan,44,2.69670768e+01,0
8875,554,11,1,0,1.16666667e+00,5.00000000e+10,-2.39458367e-01,-2.70079790e-01,nan,nan,44,2.69670768e+01,0
8876,554,12,1,0,1.16666667e+00,5.00000000e+10,-2.23572319e-01,-2.47790209e-01,nan,nan,44,2.69670768e+01,0
8877,554,13,1,0,1.16666667e+00,5.00000000e+10,-2.05869677e-01,-2.23205194e-01,nan,nan,44,2.69670768e+01,0
8878,554,14,1,0,1.16666667e+00,5.00000000e+10,-1.86762248e-01,-1.97064908e-01,nan,nan,44,2.69670768e+01,0
8879,554,15,1,0,1.16666667e+00,5.00000000e+10,-1.66710893e-01,-1.70061944e-01,nan,nan,44,2.69670768e+01,0
8880,555,0,1,0,1.16666667e+00,5.00000000e+10,-1.46059038e-01,-1.42812826e-01,nan,nan,44,2.69670768e+01,0
8881,555,1,1,0,1.16666667e+00,5.00000000e+10,-1.25065500e-01,-1.15823355e-01,nan,nan,44,2.69670768e+01,0
8882,555,2,1,0,1.16666667e+00,5.00000000e+10,-1.03896402e-01,-8.94530706e-02,nan,nan,44,2.69670768e+01,0
8883,555,3,1,0,1.16666667e+00,5.00000000e+10,-8.26255360e-02,-6.38995501e-02,nan,nan,44,2.69670768e+01,0
8884,555,4,1,0,1.16666667e+00,5.00000000e+10,-6.12428455e-02,-3.92003039e-02,-1.00000000e+00,-9.60799696e-01,45,2.78902128e+01,0
8885,555,5,1,0,1.16666667e+00,5.00000000e+10,-3.96700003e-02,-1.52494450e-02,nan,nan,45,2.78902128e+01,0
8886,555,6,1,0,1.16666667e+00,5.00000000e+10,-1.77814545e-02,8.17392714e-03,nan,nan,45,2.78902128e+01,0
8887,555,7,1,0,1.16666667e+00,5.00000000e+10,4.57104657e-03,3.13688958e-02,nan,nan,45,2.78902128e+01,0
8888,555,8,1,0,1.16666667e+00,5.00000000e+10,2.75327975e-02,5.46709477e-02,nan,nan,45,2.78902128e+01,0
8889,555,9,1,0,1.16666667e+00,5.00000000e+10,5.12216259e-02,7.84089063e-02,nan,nan,45,2.78902128e+01,0
8890,555,10,1,0,1.16666667e+00,5.00000000e+10,7.57067041e-02,1.02864228e-01,nan,nan,45,2.78902128e+01,0
8891,555,11,1,0,1.16666667e+00,5.00000000e+10,1.00992484e-01,1.28236048e-01,nan,nan,45,2.78902128e+01,0
8892,555,12,1,0,1.16666667e+00,5.00000000e+10,1.27009051e-01,1.54614831e-01,nan,nan,45,2.78902128e+01,0
8893,555,13,1,0,1.16666667e+00,5.00000000e+10,1.53609565e-01,1.81966662e-01,nan,nan,45,2.78902128e+01,0
8894,555,14,1,0,1.16666667e+00,5.00000000e+10,1.80574824e-01,2.10129291e-01,nan,nan,45,2.78902128e+01,0
8895,555,15,1,0,1.16666667e+00,5.00000000e+10,2.07624286e-01,2.38819901e-01,nan,nan,45,2.78902128e+01,0
8896,556,0,1,0,1.16666667e+00,5.00000000e+10,2.34432345e-01,2.67653586e-01,nan,nan,45,2.78902128e+01,0
8897,556,1,1,0,1.16666667e+00,5.00000000e+10,2.60648168e-01,2.96170500e-01,nan,nan,45,2.78902128e+01,0
8898,556,2,1,0,1.16666667e+00,5.00000000e+10,2.85917126e-01,3.23868951e-01,nan,nan,45,2.78902128e+01,0
8899,556,3,1,0,1.16666667e+00,5.00000000e+10,3.09901717e-01,3.50241160e-01,nan,nan,45,2.78902128e+01,0
8900,556,4,1,0,1.16666667e+00,5.00000000e+10,3.32300003e-01,3.74808282e-01,0.00000000e+00,-3.74808282e-01,46,2.80306941e+01,0
8901,556,5,1,0,1.16666667e+00,5.00000000e+10,3.52859842e-01,3.97151374e-01,nan,nan,46,2.80306941e+01,0
8902,556,6,1,0,1.16666667e+00,5.00000000e+10,3.71387638e-01,4.16935487e-01,nan,nan,46,2.80306941e+01,0
8903,556,7,1,0,1.16666667e+00,5.00000000e+10,3.87750896e-01,4.33924741e-01,nan,nan,46,2.80306941e+01,0
8904,556,8,1,0,1.16666667e+00,5.00000000e+10,4.01874500e-01,4.47987153e-01,nan,nan,46,2.80306941e+01,0
8905,556,9,1,0,1.16666667e+00,5.00000000e+10,4.13731250e-01,4.59089013e-01,nan,nan,46,2.80306941e+01,0
8906,556,10,1,0,1.16666667e+00,5.00000000e+10,4.23327790e-01,4.67279630e-01,nan,nan,46,2.80306941e+01,0
8907,556,11,1,0,1.16666667e+00,5.00000000e+10,4.30687520e-01,4.72668206e-01,nan,nan,46,2.80306941e+01,0
8908,556,12,1,0,1.16666667e+00,5.00000000e+10,4.35832414e-01,4.75395409e-01,nan,nan,46,2.80306941e+01,0
8909,556,13,1,0,1.16666667e+00,5.00000000e+10,4.38765809e-01,4.75602721e-01,nan,nan,46,2.80306941e+01,0
8910,556,14,1,0,1.16666667e+00,5.00000000e+10,4.39458139e-01,4.73402897e-01,nan,nan,46,2.80306941e+01,0
8911,556,15,1,0,1.16666667e+00,5.00000000e+10,4.37837368e-01,4.68854784e-01,nan,nan,46,2.80306941e+01,0
8912,557,0,1,0,1.16666667e+00,5.00000000e+10,4.33837809e-01,4.61952941e-01,nan,nan,46,2.80306941e+01,0
8913,557,1,1,0,1.16666667e+00,5.00000000e+10,4.27250342e-01,4.52619464e-01,nan,nan,46,2.80306941e+01,0
8914,557,2,1,0,1.16666667e+00,5.00000000e+10,4.17875850e-01,4.40687839e-01,nan,nan,46,2.80306941e+01,0
8915,557,3,1,0,1.16666667e+00,5.00000000e+10,4.05498458e-01,4.25911190e-01,nan,nan,46,2.80306941e+01,0
8916,557,4,1,0,1.16666667e+00,5.00000000e+10,3.89907318e-01,4.07995660e-01,1.00000000e+00,5.92004340e-01,47,2.83811632e+01,0
8917,557,5,1,0,1.16666667e+00,5.00000000e+10,3.70921629e-01,3.86637890e-01,nan,nan,47,2.83811632e+01,0
8918,557,6,1,0,1.16666667e+00,5.00000000e+10,3.48416704e-01,3.61564904e-01,nan,nan,47,2.83811632e+01,0
8919,557,7,1,0,1.16666667e+00,5.00000000e+10,3.22348664e-01,3.32574355e-01,nan,nan,47,2.83811632e+01,0
8920,557,8,1,0,1.16666667e+00,5.00000000e+10,2.92775403e-01,2.99572381e-01,nan,nan,47,2.83811632e+01,0
8921,557,9,1,0,1.16666667e+00,5.00000000e+10,2.59871653e-01,2.62605964e-01,nan,nan,47,2.83811632e+01,0
8922,557,10,1,0,1.16666667e+00,5.00000000e+10,2.23936468e-01,2.21886641e-01,nan,nan,47,2.83811632e+01,0
8923,557,11,1,0,1.16666667e+00,5.00000000e+10,1.85392006e-01,1.77802905e-01,nan,nan,47,2.83811632e+01,0
8924,557,12,1,0,1.16666667e+00,5.00000000e+10,1.44773252e-01,1.30919439e-01,nan,nan,47,2.83811632e+01,0
8925,557,13,1,0,1.16666667e+00,5.00000000e+10,1.02709073e-01,8.19624844e-02,nan,nan,47,2.83811632e+01,0
8926,557,14,1,0,1.16666667e+00,5.00000000e+10,5.98507323e-02,3.17852936e-02,nan,nan,47,2.83811632e+01,0
8927,557,15,1,0,1.16666667e+00,5.00000000e+10,1.69790268e-02,-1.86707480e-02,nan,nan,47,2.83811632e+01,0
8928,558,0,1,0,1.16666667e+00,5.00000000e+10,-2.51745153e-02,-6.84084929e-02,nan,nan,47,2.83811632e+01,0
8929,558,1,1,0,1.16666667e+00,5.00000000e+10,-6.59146222e-02,-1.16427460e-01,nan,nan,47,2.83811632e+01,0
8930,558,2,1,0,1.16666667e+00,5.00000000e+10,-1.04615972e-01,-1.61789523e-01,nan,nan,47,2.83811632e+01,0
8931,558,3,1,0,1.16666667e+00,5.00000000e+10,-1.40751906e-01,-2.03674413e-01,nan,nan,47,2.83811632e+01,0
8932,558,4,1,0,1.16666667e+00,5.00000000e+10,-1.73915820e-01,-2.41423589e-01,1.00000000e+00,1.24142359e+00,48,2.99222958e+01,0
8933,558,5,1,0,1.16666667e+00,5.00000000e+10,-2.03833507e-01,-2.74571036e-01,nan,nan,48,2.99222958e+01,0
8934,558,6,1,0,1.16666667e+00,5.00000000e+10,-2.30365407e-01,-3.02859568e-01,nan,nan,48,2.99222958e+01,0
8935,558,7,1,0,1.16666667e+00,5.00000000e+10,-2.53498634e-01,-3.26241652e-01,nan,nan,48,2.99222958e+01,0
8936,558,8,1,0,1.16666667e+00,5.00000000e+10,-2.73329446e-01,-3.44864648e-01,nan,nan,48,2.99222958e+01,0
8937,558,9,1,0,1.16666667e+00,5.00000000e+10,-2.90037730e-01,-3.59041477e-01,nan,nan,48,2.99222958e+01,0
8938,558,10,1,0,1.16666667e+00,5.00000000e+10,-3.03855710e-01,-3.69208997e-01,nan,nan,48,2.99222958e+01,0
8939,558,11,1,0,1.16666667e+00,5.00000000e+10,-3.15033661e-01,-3.75877471e-01,nan,nan,48,2.99222958e+01,0
8940,558,12,1,0,1.16666667e+00,5.00000000e+10,-3.23805691e-01,-3.79575412e-01,nan,nan,48,2.99222958e+01,0
8941,558,13,1,0,1.16666667e+00,5.00000000e+10,-3.30358702e-01,-3.80794586e-01,nan,nan,48,2.99222958e+01,0
